,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,start_date,trips
945,2015-08-04,23.9,17.8,28.9,0.0,0.0,,11.5,,1013.5,,2015-08-04,18373.0
946,2015-08-05,24.2,18.3,28.3,0.0,0.0,,10.0,,1015.9,,2015-08-05,17878.0
947,2015-08-06,24.5,21.1,28.9,0.0,0.0,63.0,14.5,,1013.2,,2015-08-06,17792.0
948,2015-08-07,25.2,20.0,29.4,0.0,0.0,,13.6,,1011.7,,2015-08-07,18254.0
949,2015-08-08,25.0,21.7,29.4,0.0,0.0,,11.4,,1012.0,,2015-08-08,19214.0
950,2015-08-09,24.0,21.1,28.3,0.0,0.0,,7.6,,1013.3,,2015-08-09,13644.0
951,2015-08-10,25.4,21.7,30.0,13.0,0.0,,9.1,,1010.4,,2015-08-10,15219.0
952,2015-08-11,23.7,20.0,27.8,0.0,0.0,,12.4,,1015.9,,2015-08-11,17489.0
953,2015-08-12,22.5,18.3,26.1,0.0,0.0,,8.7,,1019.8,,2015-08-12,17479.0
954,2015-08-13,24.7,19.4,30.0,0.0,0.0,228.0,15.6,,1017.9,,2015-08-13,17134.0
955,2015-08-14,26.4,21.7,32.2,5.3,0.0,244.0,15.3,,1017.8,,2015-08-14,15922.0
956,2015-08-15,25.3,21.1,32.2,26.7,0.0,,9.2,,1018.3,,2015-08-15,17980.0
957,2015-08-16,27.5,22.2,32.8,0.0,0.0,218.0,13.8,,1017.4,,2015-08-16,16633.0
958,2015-08-17,26.6,22.2,32.2,3.8,0.0,,12.7,,1015.1,,2015-08-17,14096.0
959,2015-08-18,24.1,21.1,28.9,22.9,0.0,,14.2,,1009.2,,2015-08-18,12765.0
960,2015-08-19,22.7,17.8,26.1,0.0,0.0,214.0,23.6,,1004.8,,2015-08-19,15505.0
961,2015-08-20,19.7,16.1,24.4,0.0,0.0,252.0,23.8,,1010.2,,2015-08-20,15862.0
962,2015-08-21,22.7,15.6,28.9,0.0,0.0,196.0,13.9,,1017.5,,2015-08-21,17010.0
963,2015-08-22,24.0,18.9,28.3,0.0,0.0,167.0,14.6,,1017.2,,2015-08-22,19768.0
964,2015-08-23,23.0,18.3,26.1,0.5,0.0,228.0,18.8,,,,2015-08-23,14294.0
965,2015-08-24,19.2,13.9,24.4,0.0,0.0,266.0,22.1,,1013.5,,2015-08-24,14821.0
966,2015-08-25,18.5,16.7,22.8,0.0,0.0,319.0,14.8,,1015.8,,2015-08-25,14302.0
967,2015-08-26,17.8,15.0,19.4,0.0,0.0,,9.1,,1020.1,,2015-08-26,13905.0
968,2015-08-27,18.8,13.3,23.9,0.0,0.0,,7.5,,1021.0,,2015-08-27,14746.0
969,2015-08-28,20.9,16.7,24.4,0.0,0.0,,9.3,,1019.0,,2015-08-28,15428.0
970,2015-08-29,21.3,18.9,24.4,8.9,0.0,,10.1,,1016.2,,2015-08-29,7461.0
971,2015-08-30,21.7,18.9,25.6,0.0,0.0,,7.7,,,,2015-08-30,14084.0
972,2015-08-31,24.6,18.3,30.6,0.0,0.0,,3.8,,1016.4,,2015-08-31,15463.0
973,2015-09-01,27.5,23.3,31.7,0.0,0.0,195.0,13.8,,1015.8,,2015-09-01,15260.0
974,2015-09-02,28.0,22.8,33.3,0.0,0.0,,13.0,,1015.0,,2015-09-02,14448.0
975,2015-09-03,28.1,23.3,33.9,0.0,0.0,234.0,15.3,,1012.4,,2015-09-03,14493.0
976,2015-09-04,24.8,22.2,30.6,0.0,0.0,,10.6,,1015.0,,2015-09-04,15520.0
977,2015-09-05,25.4,22.8,30.6,0.0,0.0,,11.3,,1017.6,,2015-09-05,18394.0
978,2015-09-06,28.8,23.3,34.4,0.0,0.0,191.0,13.6,,1016.0,,2015-09-06,17823.0
979,2015-09-07,28.5,25.0,32.2,0.0,0.0,214.0,13.0,,1013.7,,2015-09-07,14761.0
980,2015-09-08,25.6,21.1,31.1,33.5,0.0,213.0,14.9,,,,2015-09-08,9880.0
981,2015-09-09,22.0,16.7,25.6,0.0,0.0,,10.8,,1014.0,,2015-09-09,14354.0
982,2015-09-10,18.8,15.0,25.0,6.4,0.0,,8.1,,1013.4,,2015-09-10,12630.0
983,2015-09-11,17.2,13.9,20.6,10.7,0.0,,14.7,,1014.6,,2015-09-11,9543.0
984,2015-09-12,14.8,11.7,18.9,4.6,0.0,352.0,18.5,,1016.8,,2015-09-12,12321.0
985,2015-09-13,16.3,10.0,21.7,0.0,0.0,259.0,12.3,,1016.4,,2015-09-13,13899.0
986,2015-09-14,20.6,13.3,28.3,0.0,0.0,193.0,18.9,,1017.0,,2015-09-14,14461.0
987,2015-09-15,23.2,18.3,28.9,0.0,0.0,185.0,17.8,,1021.3,,2015-09-15,15287.0
988,2015-09-16,23.2,16.1,28.9,0.0,0.0,182.0,16.7,,1021.0,,2015-09-16,15603.0
989,2015-09-17,24.4,18.9,30.6,0.0,0.0,180.0,18.8,,1014.8,,2015-09-17,12830.0
990,2015-09-18,22.7,19.4,26.1,98.3,0.0,,12.4,,,,2015-09-18,10355.0
991,2015-09-19,18.5,13.9,21.7,2.8,0.0,,15.7,,1013.1,,2015-09-19,18571.0
992,2015-09-20,17.0,11.7,22.2,0.0,0.0,,7.4,,1021.1,,2015-09-20,14686.0
993,2015-09-21,18.1,13.3,23.3,0.0,0.0,,10.4,,1020.0,,2015-09-21,15106.0
994,2015-09-22,20.5,13.9,27.2,0.0,0.0,,8.7,,1021.2,,2015-09-22,15188.0
995,2015-09-23,21.4,16.1,26.7,0.0,0.0,,9.3,,1023.3,,2015-09-23,14982.0
996,2015-09-24,20.9,16.7,25.6,0.0,0.0,,10.4,,1023.5,,2015-09-24,14533.0
997,2015-09-25,20.8,17.8,24.4,0.0,0.0,,14.2,,1022.9,,2015-09-25,14786.0
998,2015-09-26,20.9,16.1,24.4,0.0,0.0,82.0,13.5,,1022.6,,2015-09-26,16925.0
999,2015-09-27,21.1,19.4,24.4,0.0,0.0,141.0,11.4,,1018.3,,2015-09-27,13382.0
1000,2015-09-28,23.0,19.4,27.2,0.0,0.0,194.0,9.5,,1014.7,,2015-09-28,14626.0
1001,2015-09-29,18.2,15.0,22.2,0.0,0.0,,20.3,,1015.8,,2015-09-29,10136.0
1002,2015-09-30,15.1,12.8,17.2,0.0,0.0,34.0,27.6,,1021.8,,2015-09-30,12312.0
1003,2015-10-01,13.9,11.7,15.6,0.0,0.0,53.0,32.8,,1025.4,,2015-10-01,11223.0
1004,2015-10-02,13.6,11.7,16.7,0.0,0.0,53.0,36.1,,1026.2,,2015-10-02,10890.0
1005,2015-10-03,11.1,9.4,12.8,1.5,0.0,58.0,31.5,,1022.9,,2015-10-03,6226.0
1006,2015-10-04,12.8,10.6,15.6,0.0,0.0,44.0,21.4,,1021.9,,2015-10-04,6413.0
1007,2015-10-05,14.8,13.9,16.1,0.0,0.0,38.0,12.7,,1021.3,,2015-10-05,11011.0
1008,2015-10-06,16.1,14.4,20.0,0.0,0.0,,9.7,,1020.3,,2015-10-06,12380.0
1009,2015-10-07,16.8,13.3,22.8,0.0,0.0,51.0,11.8,,1020.0,,2015-10-07,12942.0
1010,2015-10-08,19.1,12.8,26.1,0.0,0.0,190.0,13.8,,1014.8,,2015-10-08,12779.0
1011,2015-10-09,15.3,9.4,19.4,0.0,0.0,,19.3,,1019.0,,2015-10-09,11708.0
1012,2015-10-10,13.4,7.2,18.9,0.0,0.0,,9.9,,1020.5,,2015-10-10,12472.0
1013,2015-10-11,18.5,11.7,26.7,0.0,0.0,207.0,20.0,,1009.0,,2015-10-11,14639.0
1014,2015-10-12,19.6,13.3,25.0,0.0,0.0,239.0,23.9,,999.7,,2015-10-12,13870.0
1015,2015-10-13,13.5,10.6,17.8,0.0,0.0,295.0,17.4,,1005.7,,2015-10-13,11744.0
1016,2015-10-14,12.3,7.2,18.3,0.0,0.0,297.0,11.9,,1014.7,,2015-10-14,11849.0
1017,2015-10-15,14.1,9.4,21.7,0.0,0.0,262.0,18.6,,1016.3,,2015-10-15,11528.0
1018,2015-10-16,9.8,5.6,13.3,0.0,0.0,309.0,16.4,,1024.2,,2015-10-16,11158.0
1019,2015-10-17,6.8,2.2,12.2,0.0,0.0,310.0,14.3,,1029.8,,2015-10-17,8125.0
1020,2015-10-18,8.9,1.7,16.1,0.0,0.0,,5.7,,1030.4,,2015-10-18,8357.0
1021,2015-10-19,15.6,8.3,23.3,0.0,0.0,202.0,27.7,,1020.7,,2015-10-19,11373.0
1022,2015-10-20,18.4,12.8,25.0,2.3,0.0,205.0,19.2,,1018.3,,2015-10-20,12102.0
1023,2015-10-21,19.3,15.0,25.0,0.0,0.0,210.0,18.4,,1018.5,,2015-10-21,12768.0
1024,2015-10-22,15.0,12.8,17.8,0.0,0.0,33.0,13.9,,1023.5,,2015-10-22,11483.0
1025,2015-10-23,14.7,12.2,18.9,1.5,0.0,116.0,18.5,,1019.9,,2015-10-23,9681.0
1026,2015-10-24,16.9,10.6,20.0,2.0,0.0,238.0,23.5,,1011.6,,2015-10-24,6511.0
1027,2015-10-25,11.4,5.6,17.2,0.0,0.0,,8.5,,1026.5,,2015-10-25,9334.0
1028,2015-10-26,11.6,5.6,16.7,0.0,0.0,,10.8,,1028.2,,2015-10-26,10746.0
1029,2015-10-27,12.2,10.6,13.9,11.9,0.0,98.0,19.8,,1019.8,,2015-10-27,7306.0
1030,2015-10-28,11.2,3.9,14.4,5.3,0.0,213.0,21.9,,,,2015-10-28,6385.0
1031,2015-10-29,6.2,3.3,8.9,0.0,0.0,262.0,25.2,,1006.3,,2015-10-29,7586.0
1032,2015-10-30,8.8,2.8,13.9,0.0,0.0,,8.6,,1019.0,,2015-10-30,9881.0
1033,2015-10-31,9.5,7.8,12.2,20.8,0.0,177.0,17.3,,1010.9,,2015-10-31,2042.0
1034,2015-11-01,12.9,7.8,18.3,0.0,0.0,228.0,18.1,,1012.0,,2015-11-01,8854.0
1035,2015-11-02,16.3,10.0,23.3,0.0,0.0,202.0,17.0,,1014.9,,2015-11-02,12063.0
1036,2015-11-03,15.9,10.0,22.8,0.0,0.0,188.0,9.3,,1018.7,,2015-11-03,12503.0
1037,2015-11-04,16.3,10.0,22.8,0.0,0.0,,11.1,,,,2015-11-04,11875.0
1038,2015-11-05,18.8,16.1,21.7,0.0,0.0,197.0,22.8,,1013.6,,2015-11-05,10846.0
1039,2015-11-06,11.0,6.1,19.4,11.4,0.0,263.0,23.3,,1014.6,,2015-11-06,8786.0
1040,2015-11-07,7.6,3.3,12.8,0.0,0.0,275.0,14.7,,1026.2,,2015-11-07,7113.0
1041,2015-11-08,7.0,1.1,12.2,0.0,0.0,,6.4,,1029.6,,2015-11-08,6535.0
1042,2015-11-09,8.3,1.7,13.3,0.0,0.0,,6.5,,1024.2,,2015-11-09,8734.0
1043,2015-11-10,9.0,3.3,14.4,0.0,0.0,,6.1,,1018.6,,2015-11-10,9157.0
1044,2015-11-11,12.0,6.1,17.8,18.5,0.0,165.0,20.4,,1007.7,,2015-11-11,8208.0
1045,2015-11-12,8.5,6.7,14.4,0.8,0.0,250.0,37.2,,,,2015-11-12,5989.0
1046,2015-11-13,5.7,2.2,8.9,0.0,0.0,282.0,25.6,,1018.0,,2015-11-13,6721.0
1047,2015-11-14,7.2,-0.6,14.4,0.0,0.0,206.0,14.0,,1024.5,,2015-11-14,6179.0
1048,2015-11-15,12.5,6.7,18.9,0.0,0.0,207.0,15.6,,1023.2,,2015-11-15,7707.0
1049,2015-11-16,11.0,8.9,14.4,1.5,0.0,165.0,16.9,,1020.4,,2015-11-16,7990.0
1050,2015-11-17,13.2,9.4,17.2,12.7,0.0,145.0,25.5,,1012.1,,2015-11-17,5915.0
1051,2015-11-18,14.6,10.0,17.2,8.6,0.0,182.0,30.0,,1001.0,,2015-11-18,6971.0
1052,2015-11-19,6.3,2.8,10.0,0.0,0.0,244.0,30.1,,1013.3,,2015-11-19,6462.0
1053,2015-11-20,2.9,0.6,6.1,3.8,25.0,264.0,16.6,,1024.7,,2015-11-20,5973.0
1054,2015-11-21,-0.4,-6.1,1.7,20.6,127.0,22.0,21.0,,1019.0,,2015-11-21,818.0
1055,2015-11-22,-5.8,-10.6,-1.7,0.0,127.0,214.0,13.1,,1022.9,,2015-11-22,1112.0
1056,2015-11-23,0.2,-2.8,3.9,0.0,76.0,228.0,14.8,,1018.7,,2015-11-23,4273.0
1057,2015-11-24,2.3,-3.3,7.2,0.0,51.0,,8.4,,1026.3,,2015-11-24,5481.0
1058,2015-11-25,8.5,3.9,11.7,0.5,0.0,172.0,19.6,,1023.8,,2015-11-25,5253.0
1059,2015-11-26,13.6,10.0,16.7,15.0,0.0,194.0,24.5,,1023.0,,2015-11-26,1324.0
1060,2015-11-27,6.4,3.3,13.9,26.4,0.0,,24.9,,,,2015-11-27,1046.0
1061,2015-11-28,3.7,2.2,4.4,0.0,0.0,20.0,20.3,,1029.0,,2015-11-28,2284.0
1062,2015-11-29,3.2,-1.1,6.1,0.0,0.0,34.0,14.2,,1028.0,,2015-11-29,2604.0
1063,2015-11-30,5.9,3.9,7.8,4.1,0.0,94.0,18.8,,1019.8,,2015-11-30,5015.0
1064,2015-12-01,5.9,3.9,7.2,5.6,0.0,204.0,17.5,,1010.6,,2015-12-01,6413.0
1065,2015-12-02,1.8,0.6,3.9,4.8,25.0,266.0,13.9,,1010.8,,2015-12-02,4584.0
1066,2015-12-03,1.5,-0.6,2.8,0.0,0.0,263.0,16.3,,1026.3,,2015-12-03,4975.0
1067,2015-12-04,3.9,0.6,8.9,0.0,0.0,219.0,15.1,,1034.3,,2015-12-04,1415.0
1068,2015-12-05,2.0,-1.1,7.2,0.0,0.0,183.0,12.1,,1036.3,,2015-12-05,2774.0
1069,2015-12-06,4.4,0.0,8.9,0.0,0.0,203.0,8.9,,1026.9,,2015-12-06,3883.0
1070,2015-12-07,2.8,0.6,4.4,0.0,0.0,237.0,11.4,,,,2015-12-07,5946.0
1071,2015-12-08,6.5,4.4,9.4,0.0,0.0,,16.4,,1013.2,,2015-12-08,6726.0
1072,2015-12-09,8.9,6.1,12.8,0.0,0.0,221.0,14.0,,1006.7,,2015-12-09,7392.0
1073,2015-12-10,10.2,6.1,15.6,0.0,0.0,203.0,24.7,,1002.8,,2015-12-10,7213.0
1074,2015-12-11,9.9,6.7,12.8,0.0,0.0,,12.9,,1008.3,,2015-12-11,7299.0
1075,2015-12-12,13.2,10.6,15.6,0.0,0.0,,6.6,,1013.1,,2015-12-12,4730.0
1076,2015-12-13,16.2,12.2,17.8,23.4,0.0,167.0,19.7,,,,2015-12-13,2430.0
1077,2015-12-14,11.5,6.1,16.7,10.9,0.0,204.0,24.4,,993.5,,2015-12-14,4913.0
1078,2015-12-15,5.8,5.0,6.7,0.0,0.0,56.0,14.2,,1011.1,,2015-12-15,6349.0
1079,2015-12-16,6.8,1.7,12.8,3.3,0.0,188.0,25.1,,1006.1,,2015-12-16,5494.0
1080,2015-12-17,0.4,-1.1,2.2,0.0,0.0,263.0,22.5,,1012.3,,2015-12-17,5123.0
1081,2015-12-18,-1.3,-3.3,0.6,0.0,0.0,259.0,21.1,,,,2015-12-18,4560.0
1082,2015-12-19,-3.9,-8.3,0.0,0.0,0.0,248.0,17.5,,1028.1,,2015-12-19,2101.0
1083,2015-12-20,5.4,-2.2,10.6,0.8,0.0,190.0,24.6,,1019.0,,2015-12-20,2667.0
1084,2015-12-21,8.6,6.1,12.2,21.3,0.0,223.0,19.6,,1008.0,,2015-12-21,3776.0
1085,2015-12-22,4.4,2.8,6.7,0.5,0.0,216.0,13.8,,1010.3,,2015-12-22,4997.0
1086,2015-12-23,12.1,5.6,16.1,21.3,0.0,163.0,24.8,,,,2015-12-23,3519.0
1087,2015-12-24,4.8,2.2,6.7,0.0,0.0,,19.6,,1012.3,,2015-12-24,2133.0
1088,2015-12-25,4.6,2.2,7.8,0.0,0.0,16.0,14.5,,1025.0,,2015-12-25,1103.0
1089,2015-12-26,6.1,5.0,7.2,8.4,0.0,65.0,16.9,,1020.6,,2015-12-26,899.0
1090,2015-12-27,4.3,2.2,6.1,6.6,0.0,15.0,30.8,,1024.1,,2015-12-27,1181.0
1091,2015-12-28,1.9,0.0,5.6,50.8,25.0,74.0,34.0,,,,2015-12-28,622.0
1092,2015-12-29,1.2,-0.6,5.0,0.0,25.0,245.0,22.8,,1013.3,,2015-12-29,2075.0
1093,2015-12-30,-1.4,-2.2,-0.6,2.5,76.0,248.0,13.7,,1023.6,,2015-12-30,1917.0
1094,2015-12-31,,-4.4,-1.7,0.0,76.0,,,,,,2015-12-31,1853.0
1095,2016-01-01,-3.1,-6.7,-0.6,0.0,51.0,247.0,23.8,,1023.1,,2016-01-01,935.0
1096,2016-01-02,-1.8,-5.6,0.6,0.0,51.0,249.0,18.8,,1018.9,,2016-01-02,1421.0
1097,2016-01-03,-2.1,-4.4,-0.6,0.0,51.0,314.0,18.8,,1021.6,,2016-01-03,1399.0
1098,2016-01-04,-1.8,-3.9,0.0,0.0,51.0,4.0,18.1,,1031.7,,2016-01-04,3833.0
1099,2016-01-05,-2.4,-6.1,1.1,0.0,25.0,177.0,15.3,,1033.4,,2016-01-05,4189.0
1100,2016-01-06,0.3,-3.9,3.9,0.0,25.0,187.0,13.0,,1026.2,,2016-01-06,4608.0
1101,2016-01-07,4.2,2.2,6.1,0.0,25.0,147.0,11.3,,1019.1,,2016-01-07,5028.0
1102,2016-01-08,5.9,3.9,7.8,5.8,0.0,160.0,11.9,,,,2016-01-08,3425.0
1103,2016-01-09,3.2,-2.8,6.7,9.1,25.0,,14.7,,,,2016-01-09,1733.0
1104,2016-01-10,-9.4,-15.6,-2.8,0.0,25.0,289.0,28.5,,1015.3,,2016-01-10,993.0
1105,2016-01-11,-10.9,-16.7,-3.3,3.3,76.0,219.0,17.0,,1017.0,,2016-01-11,2194.0
1106,2016-01-12,-10.9,-15.0,-5.6,0.3,76.0,279.0,26.0,,,,2016-01-12,1964.0
1107,2016-01-13,-10.6,-16.7,-1.7,0.0,51.0,220.0,14.7,,1018.7,,2016-01-13,2440.0
1108,2016-01-14,3.2,-2.2,7.2,0.0,0.0,203.0,17.8,,1005.4,,2016-01-14,4529.0
1109,2016-01-15,3.7,0.0,6.1,1.3,0.0,239.0,20.1,,998.6,,2016-01-15,4210.0
1110,2016-01-16,-2.1,-10.0,0.0,0.0,0.0,291.0,20.6,,1011.8,,2016-01-16,2203.0
1111,2016-01-17,-14.8,-17.2,-10.0,0.0,0.0,290.0,25.6,,1020.9,,2016-01-17,730.0
1112,2016-01-18,-15.8,-18.9,-12.2,0.0,0.0,278.0,20.0,,1028.3,,2016-01-18,1233.0
1113,2016-01-19,-12.0,-16.7,-7.8,0.0,0.0,,9.9,,1033.3,,2016-01-19,2663.0
1114,2016-01-20,-7.2,-10.6,-3.9,1.3,25.0,,4.3,,1026.9,,2016-01-20,2933.0
1115,2016-01-21,-5.2,-8.9,0.0,0.0,25.0,,4.7,,1028.7,,2016-01-21,3831.0
1116,2016-01-22,-2.0,-6.1,0.0,0.5,25.0,26.0,17.9,,1025.4,,2016-01-22,3512.0
1117,2016-01-23,-1.4,-4.4,1.7,0.0,0.0,,9.7,,1022.9,,2016-01-23,2279.0
1118,2016-01-24,-1.1,-4.4,2.8,0.0,0.0,203.0,13.4,,1016.4,,2016-01-24,1988.0
1119,2016-01-25,2.2,-1.7,6.1,2.3,0.0,180.0,15.9,,1009.5,,2016-01-25,4078.0
1120,2016-01-26,-0.7,-2.8,3.3,0.3,0.0,265.0,25.8,,1016.5,,2016-01-26,4327.0
1121,2016-01-27,-1.0,-3.3,1.7,0.0,0.0,234.0,20.0,,1021.2,,2016-01-27,4529.0
1122,2016-01-28,2.0,-0.6,5.0,0.3,0.0,271.0,23.9,,1007.0,,2016-01-28,4697.0
1123,2016-01-29,-0.6,-4.4,2.8,0.0,0.0,,16.6,,1013.5,,2016-01-29,4602.0
1124,2016-01-30,5.4,2.2,9.4,0.0,0.0,218.0,14.4,,1005.4,,2016-01-30,4119.0
1125,2016-01-31,6.2,1.7,9.4,0.8,0.0,223.0,15.1,,1003.1,,2016-01-31,2214.0
1126,2016-02-01,2.8,-0.6,8.3,0.0,0.0,253.0,7.5,,1016.8,,2016-02-01,5483.0
1127,2016-02-02,3.0,2.2,4.4,19.8,0.0,76.0,18.3,,,,2016-02-02,3064.0
1128,2016-02-03,1.9,-1.7,3.9,0.0,0.0,,20.6,,1006.2,,2016-02-03,4606.0
1129,2016-02-04,-2.4,-6.1,0.0,0.0,0.0,245.0,16.3,,1024.1,,2016-02-04,4630.0
1130,2016-02-05,-0.8,-2.8,1.1,0.0,0.0,250.0,11.4,,1028.0,,2016-02-05,4449.0
1131,2016-02-06,0.9,-3.3,5.6,0.0,0.0,215.0,13.3,,1024.4,,2016-02-06,3409.0
1132,2016-02-07,4.6,1.1,7.8,0.0,0.0,226.0,20.4,,1010.8,,2016-02-07,3020.0
1133,2016-02-08,-1.2,-5.0,1.1,0.5,0.0,272.0,17.2,,1006.2,,2016-02-08,4150.0
1134,2016-02-09,-7.6,-9.4,-5.0,1.0,25.0,308.0,21.2,,,,2016-02-09,3071.0
1135,2016-02-10,-9.6,-11.7,-7.2,0.0,25.0,310.0,18.9,,1019.1,,2016-02-10,3089.0
1136,2016-02-11,-8.6,-12.8,-4.4,0.0,0.0,300.0,11.6,,1027.0,,2016-02-11,3294.0
1137,2016-02-12,-6.8,-12.8,-3.9,0.0,0.0,287.0,24.5,,1025.3,,2016-02-12,3217.0
1138,2016-02-13,-11.3,-15.6,-7.2,0.0,0.0,,15.7,,1036.2,,2016-02-13,1231.0
1139,2016-02-14,-8.5,-10.6,-7.2,3.0,76.0,137.0,18.6,,,,2016-02-14,589.0
1140,2016-02-15,-4.2,-7.2,-1.7,0.0,51.0,216.0,11.2,,,,2016-02-15,2093.0
1141,2016-02-16,-1.1,-3.3,2.8,1.3,25.0,,7.7,,,,2016-02-16,3542.0
1142,2016-02-17,-1.0,-2.8,2.2,0.0,0.0,,10.3,,1024.4,,2016-02-17,4353.0
1143,2016-02-18,1.7,-3.3,5.6,0.0,0.0,139.0,22.3,,1025.3,,2016-02-18,4618.0
1144,2016-02-19,11.2,5.6,18.3,0.0,0.0,217.0,38.4,,1005.6,,2016-02-19,5896.0
1145,2016-02-20,10.3,5.6,15.6,0.0,0.0,260.0,17.6,,1012.1,,2016-02-20,8366.0
1146,2016-02-21,4.1,1.7,6.7,0.0,0.0,17.0,17.9,,1020.1,,2016-02-21,2860.0
1147,2016-02-22,2.9,-2.2,7.2,0.0,0.0,,6.5,,1022.3,,2016-02-22,5377.0
1148,2016-02-23,3.4,-0.6,7.8,0.0,0.0,60.0,14.2,,1019.3,,2016-02-23,5413.0
1149,2016-02-24,1.8,0.0,3.9,6.6,51.0,10.0,38.8,,,,2016-02-24,2963.0
1150,2016-02-25,1.3,0.0,3.3,0.0,0.0,329.0,28.8,,1014.8,,2016-02-25,4221.0
1151,2016-02-26,0.3,-2.2,1.7,0.0,0.0,282.0,15.6,,1023.8,,2016-02-26,4183.0
1152,2016-02-27,5.1,-2.2,12.8,0.0,0.0,213.0,22.0,,1014.5,,2016-02-27,6033.0
1153,2016-02-28,11.0,3.3,17.8,1.3,0.0,229.0,29.0,,1002.1,,2016-02-28,5848.0
1154,2016-02-29,4.2,-1.1,12.8,0.0,0.0,285.0,26.1,,1013.4,,2016-02-29,5052.0
1155,2016-03-01,-2.6,-6.7,0.6,3.0,0.0,7.0,28.7,,,,2016-03-01,2749.0
1156,2016-03-02,-3.6,-10.0,0.6,0.0,0.0,,10.8,,1021.9,,2016-03-02,3936.0
1157,2016-03-03,-0.5,-1.7,0.6,1.8,25.0,68.0,15.1,,1019.4,,2016-03-03,3511.0
1158,2016-03-04,-0.1,-5.0,3.9,0.8,0.0,,12.5,,1022.4,,2016-03-04,4518.0
1159,2016-03-05,2.0,-1.7,4.4,0.0,0.0,,12.9,,1020.4,,2016-03-05,2768.0
1160,2016-03-06,6.3,1.7,11.7,0.0,0.0,191.0,20.0,,1020.7,,2016-03-06,4285.0
1161,2016-03-07,12.8,8.3,16.7,0.0,0.0,192.0,20.3,,1012.1,,2016-03-07,7556.0
1162,2016-03-08,17.8,14.4,22.8,0.0,0.0,198.0,22.2,,1011.5,,2016-03-08,10160.0
1163,2016-03-09,15.7,11.7,18.3,1.5,0.0,225.0,15.8,,1011.9,,2016-03-09,8465.0
1164,2016-03-10,8.6,5.0,11.7,0.0,0.0,26.0,14.8,,1019.2,,2016-03-10,7152.0
1165,2016-03-11,6.3,2.8,11.7,0.0,0.0,,9.5,,1027.4,,2016-03-11,7859.0
1166,2016-03-12,8.9,3.3,15.6,0.0,0.0,,8.2,,1020.4,,2016-03-12,5580.0
1167,2016-03-13,,6.1,10.0,20.8,0.0,,,,,,2016-03-13,948.0
1168,2016-03-14,8.3,6.1,12.2,1.3,0.0,,8.3,,1006.2,,2016-03-14,7266.0
1169,2016-03-15,12.3,8.3,17.8,2.0,0.0,,16.7,,1004.9,,2016-03-15,7474.0
1170,2016-03-16,11.8,8.3,14.4,3.0,0.0,245.0,36.6,,1001.9,,2016-03-16,6410.0
1171,2016-03-17,9.8,6.1,14.4,0.0,0.0,257.0,24.2,,1011.0,,2016-03-17,8112.0
1172,2016-03-18,5.1,1.7,10.0,0.0,0.0,2.0,17.3,,1018.2,,2016-03-18,6975.0
1173,2016-03-19,4.1,2.2,8.3,0.0,0.0,36.0,14.1,,1021.9,,2016-03-19,4726.0
1174,2016-03-20,3.7,0.6,7.2,0.0,0.0,35.0,15.5,,1022.4,,2016-03-20,4178.0
1175,2016-03-21,5.3,0.0,10.0,0.0,0.0,,9.3,,1020.5,,2016-03-21,7103.0
1176,2016-03-22,12.5,6.7,19.4,0.0,0.0,207.0,22.9,,1008.2,,2016-03-22,9179.0
1177,2016-03-23,5.8,3.9,8.3,3.0,0.0,25.0,20.8,,1010.0,,2016-03-23,5003.0
1178,2016-03-24,2.8,-0.6,4.4,31.5,0.0,358.0,20.3,,1003.6,,2016-03-24,2127.0
1179,2016-03-25,2.8,-0.6,7.2,0.0,0.0,,12.3,,1018.1,,2016-03-25,5865.0
1180,2016-03-26,6.6,1.7,12.8,0.0,0.0,119.0,12.7,,1020.9,,2016-03-26,7048.0
1181,2016-03-27,10.0,5.6,18.9,4.6,0.0,199.0,14.6,,,,2016-03-27,5133.0
1182,2016-03-28,7.6,3.9,11.7,0.0,0.0,,16.1,,1018.1,,2016-03-28,7014.0
1183,2016-03-29,8.3,1.7,15.6,0.0,0.0,,7.5,,1025.1,,2016-03-29,9084.0
1184,2016-03-30,11.6,7.8,16.7,9.4,0.0,172.0,22.3,,1010.8,,2016-03-30,6770.0
1185,2016-03-31,15.3,7.2,21.1,2.0,0.0,226.0,28.6,,,,2016-03-31,7000.0
1186,2016-04-01,6.4,2.8,10.6,4.6,0.0,,13.2,,1006.8,,2016-04-01,5781.0
1187,2016-04-02,1.8,-1.7,5.6,1.5,0.0,282.0,28.4,,1008.1,,2016-04-02,2571.0
1188,2016-04-03,9.0,-1.7,22.2,0.3,0.0,217.0,25.2,,1010.6,,2016-04-03,6254.0
1189,2016-04-04,1.8,-0.6,3.9,0.0,0.0,7.0,25.7,,1020.5,,2016-04-04,4484.0
1190,2016-04-05,3.4,-1.7,8.3,0.5,0.0,115.0,16.1,,1028.2,,2016-04-05,6209.0
1191,2016-04-06,8.3,6.1,10.0,14.5,0.0,219.0,18.6,,,,2016-04-06,3734.0
1192,2016-04-07,4.5,1.7,6.1,1.3,0.0,317.0,22.9,,,,2016-04-07,5271.0
1193,2016-04-08,3.2,-1.7,6.7,3.6,25.0,286.0,20.9,,,,2016-04-08,4527.0
